timestamp,text
2021-08-28 01:56:35,b'83 new cases in New Zealand \n\n[3:56 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-28 01:29:31,"b'17,984 new cases and 292 new deaths in Thailand \n\n[3:29 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-28 01:24:05,"b'1,093 new cases and 2 new deaths in Australia \n\n[3:24 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-28 00:10:00,b'No fuel for unvaccinated : Lahore District administration\n\n#Pakistan #Punjab #Lahore #CoronaVaccine #covid #COVID19\xe2\x80\xa6 https://t.co/A3jnhhQklh'
2021-08-27 23:36:13,"b""HEARTBREAKING: Unvaccinated fools take an innocent veteran's life in Texas, CBS reports \xf0\x9f\xa4\xac\xf0\x9f\xa4\xac\nGET VACCINATED, \nTHIS IS\xe2\x80\xa6 https://t.co/8fUTr6dWwn"""
2021-08-27 23:21:04,"b""Let's talk about saving 50,000 in 90 days.... https://t.co/HupLX0Potb via @YouTube #COVID19 #WearAMask\xe2\x80\xa6 https://t.co/ZEnsSuQv3d"""
2021-08-27 23:19:50,"b'Seriously, what is WRONG with these two? \xf0\x9f\x98\xa1 \n\n#GregAbbott #DeSantisFailedFlorida #Texas #Florida #MaskMandates\xe2\x80\xa6 https://t.co/05pwOsGNja'"
2021-08-27 23:12:59,b'Living in Republican states is bad for your health. \n\n#Texas #Florida #MaskMandates #MasksSaveLives\xe2\x80\xa6 https://t.co/iku8QYqCiu'
2021-08-27 23:10:00,b'More than 50 Million dudes administered : NCOC\n\n#covid #COVID19 #coronavirus #CoronavirusPandemic\xe2\x80\xa6 https://t.co/l8RgohJira'
2021-08-27 22:10:00,b'Covid-19 death toll rises \n\n#Pakistan #covid #COVID19 #coronavirus #CoronavirusPandemic #CoronaVirusUpdates #ncoc\xe2\x80\xa6 https://t.co/bYEALf9q4G'
2021-08-27 21:56:21,"b'27,345 new cases and 721 new deaths in Brazil \n\n[23:56 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-27 21:50:54,b'249 new cases and 9 new deaths in Trinidad and Tobago \n\n[23:50 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 21:45:28,b'282 new cases in the DR Congo \n\n[23:45 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 21:40:02,b'106 new cases in Bahrain \n\n[23:40 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 21:34:36,b'522 new cases and 9 new deaths in Rwanda \n\n[23:34 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 21:29:10,b'48 new cases in Barbados \n\n[23:29 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 21:23:43,b'87 new cases and 1 new death in Cabo Verde \n\n[23:23 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 21:18:17,b'617 new cases and 15 new deaths in Bosnia and Herzegovina \n\n[23:18 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 21:12:50,b'617 new cases and 15 new deaths in Bosnia and Herzegovina \n\n[23:12 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 21:05:19,b'13 new cases in Niger \n\n[23:05 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 20:54:04,"b'89,517 new cases and 631 new deaths in the United States \n\n[22:54 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-27 20:47:50,b'111 new cases and 4 new deaths in Syria \n\n[22:47 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 20:45:00,b'#COVID hospitalization averages $20K\xe2\x80\x94and insurers want unvaccinated to pay up. (ars TECHICA) #CoronaVirus #COVID\xe3\x83\xbc19\xe2\x80\xa6 https://t.co/pIsvvv8Hv6'
2021-08-27 20:37:49,b'111 new cases and 4 new deaths in Syria \n\n[22:37 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 20:17:50,"b'71,623 new cases and 578 new deaths in the United States \n\n[22:17 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-27 20:04:59,"b'11,035 new cases and 23 new deaths in Germany \n\n[22:04 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-27 19:59:33,"b'44,894 new cases and 297 new deaths in the United States \n\n[21:59 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-27 19:54:07,b'56 new cases in Aruba \n\n[21:54 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 19:53:17,"b""\xf0\x9f\x9a\xa8 BIG BREAKING \xf0\x9f\x9a\xa8 MUCH AWAITED - US Intelligence: Origin of #COVID19 remains unclear, but China's leaders did not kn\xe2\x80\xa6 https://t.co/rvV4RavxCE"""
2021-08-27 19:48:40,"b'10,968 new cases and 23 new deaths in Germany \n\n[21:48 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-27 19:43:14,b'168 new cases and 1 new death in Kuwait \n\n[21:43 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 19:37:47,b'11 new cases in Greenland \n\n[21:37 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 19:32:21,b'9 new cases in Sao Tome and Principe \n\n[21:32 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 19:26:55,b'8 new cases in Monaco \n\n[21:26 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 19:21:28,b'9 new cases in Djibouti \n\n[21:21 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 19:16:02,"b'4,754 new cases and 74 new deaths in Guatemala \n\n[21:16 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-27 19:05:09,b'11 new cases and 1 new death in Mali \n\n[21:05 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 18:59:43,b'326 new cases and 6 new deaths in Eswatini \n\n[20:59 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 18:54:16,b'131 new cases and 19 new deaths in Malawi \n\n[20:54 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 18:49:30,b'Largest Study of Lingering #COVID19 Effects Suggests a Looming Problem: https://t.co/bC6NO3vyBS \n#coronavirus\xe2\x80\xa6 https://t.co/6b8QaJSIVO'
2021-08-27 18:48:50,b'605 new cases and 12 new deaths in Jamaica \n\n[20:48 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 18:43:24,b'103 new cases in Maldives \n\n[20:43 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 18:37:57,b'128 new cases and 8 new deaths in Namibia \n\n[20:37 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 18:32:31,"b'9,489 new cases and 139 new deaths in Spain \n\n[20:32 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-27 18:27:05,"b'18,340 new cases and 244 new deaths in Turkey \n\n[20:27 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-27 18:23:43,b'#Houston #Texas reports tragic first pediatric #Covid-19 #COVID19 #Coronavirus death in youth with no underlying co\xe2\x80\xa6 https://t.co/5p6Pd6ZqWY'
2021-08-27 18:21:38,"b'1,032 new cases and 36 new deaths in the Republic of North Macedonia \n\n[20:21 GMT] #coronavirus #CoronaVirusUpdate\xe2\x80\xa6 https://t.co/KsTp8QMpDF'"
2021-08-27 18:16:12,b'512 new cases and 27 new deaths in Algeria \n\n[20:16 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 18:10:45,b'277 new cases and 3 new deaths in Moldova \n\n[20:10 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 18:05:19,b'921 new cases and 1 new death in Albania \n\n[20:05 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 17:58:46,"b'4,904 new cases in Germany \n\n[19:58 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-27 17:53:20,b'787 new cases and 8 new deaths in Jordan \n\n[19:53 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 17:47:53,"b'6,863 new cases and 92 new deaths in Morocco \n\n[19:47 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-27 17:45:00,b'This comes a day after the Union Health Ministry asked the #Kerala government to reconsider imposing a night curfew\xe2\x80\xa6 https://t.co/wwnt9cwoEk'
2021-08-27 17:42:27,"b'1,453 new cases and 17 new deaths in Canada \n\n[19:42 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-27 17:37:01,"b'12,045 new cases and 361 new deaths in South Africa \n\n[19:37 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-27 17:31:34,"b'46,741 new cases and 511 new deaths in India \n\n[19:31 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-27 17:21:34,b'731 new cases and 9 new deaths in Mozambique \n\n[19:21 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 17:11:34,"b'1,875 new cases in Ireland \n\n[19:11 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-27 16:59:57,"b'1,875 new cases in Ireland \n\n[18:59 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-27 16:54:31,b'9 new cases in Andorra \n\n[18:54 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 16:49:05,"b'2,688 new cases and 118 new deaths in Myanmar \n\n[18:49 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-27 16:41:12,"b'4,033 new cases and 10 new deaths in Israel \n\n[18:41 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-27 16:35:46,b'671 new cases and 4 new deaths in Montenegro \n\n[18:35 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 16:30:20,b'669 new cases and 29 new deaths in Chile \n\n[18:30 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 16:14:05,"b'4,203 new cases and 35 new deaths in Azerbaijan \n\n[18:14 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-27 15:52:49,b'75 new cases in Luxembourg \n\n[17:52 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 15:46:35,"b'45,899 new cases and 494 new deaths in India \n\n[17:46 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-27 15:32:49,"b'7,826 new cases and 45 new deaths in Italy \n\n[17:32 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-27 15:21:34,"b'38,046 new cases and 100 new deaths in the United Kingdom \n\n[17:21 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-27 15:13:35,"b""Good, but After 8 months and 10 days #Israel couldn't #vaccinated 9 million people?\nIndia 12% population fully vacc\xe2\x80\xa6 https://t.co/rC68Mj4NcB"""
2021-08-27 15:12:27,b'46 new cases in Isle of Man \n\n[17:12 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 15:07:01,"b'3,067 new cases and 22 new deaths in Greece \n\n[17:07 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-27 15:01:34,"b'4,591 new cases and 214 new deaths in Sri Lanka \n\n[17:01 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-27 14:54:00,b'338 new cases in the Dominican Republic \n\n[16:54 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 14:48:33,"b'2,763 new cases and 3 new deaths in Switzerland \n\n[16:48 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-27 14:45:00,b'The state of #Kerala has accounted for nearly 60% of the new cases while #Maharashtra follows with 16% \n\nREAD MORE:\xe2\x80\xa6 https://t.co/yv8ioeaF92'
2021-08-27 14:43:07,"b'7,639 new cases and 82 new deaths in Cuba \n\n[16:43 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-27 14:41:00,b'#WhatsNext?  Face masks for dogs. (Cheddar Gadgets) #CoronaVirus #COVID\xe3\x83\xbc19 #COVID19 #CoronaVirusOutbreak\xe2\x80\xa6 https://t.co/1NpNs5YcYC'
2021-08-27 14:37:41,"b'4,328 new cases in Germany \n\n[16:37 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-27 14:32:15,"b'40,385 new cases and 316 new deaths in India \n\n[16:32 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-27 14:26:48,"b'3,812 new cases in Sri Lanka \n\n[16:26 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-27 14:21:22,b'932 new cases and 31 new deaths in Kenya \n\n[16:21 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 14:15:55,b'244 new cases and 8 new deaths in Saudi Arabia \n\n[16:15 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 14:10:29,b'776 new cases in Norway \n\n[16:10 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 14:05:03,b'186 new cases and 8 new deaths in Uganda \n\n[16:05 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 14:00:24,"b'2.65% daily #COVID19 #positivity rate, 5 deaths in @PMCPune on Aug27. New #patients are 257 taking active case coun\xe2\x80\xa6 https://t.co/knx6Menrlx'"
2021-08-27 13:59:36,"b'3,525 new cases and 117 new deaths in Bangladesh \n\n[15:59 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-27 13:54:09,"b'2,370 new cases and 14 new deaths in Portugal \n\n[15:54 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-27 13:48:42,b'35 new cases and 3 new deaths in Yemen \n\n[15:48 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 13:43:16,b'212 new cases and 1 new death in Qatar \n\n[15:43 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 13:37:49,"b'2,434 new cases and 8 new deaths in Serbia \n\n[15:37 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-27 13:33:53,b'SA #VaccinationRollout Update: Vaccine site at 4 Dorp Street now closed.\n\n#PreparedNotScared #StayPositive\xe2\x80\xa6 https://t.co/ewYGsK1ULs'
2021-08-27 13:29:39,"b'2,815 new cases and 4 new deaths in the Netherlands \n\n[15:29 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-27 13:24:13,"b'7,202 new cases and 79 new deaths in Iraq \n\n[15:24 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-27 13:18:46,b'8 new cases in Gibraltar \n\n[15:18 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 13:13:19,"b'3,763 new cases and 98 new deaths in Tunisia \n\n[15:13 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-27 13:07:53,b'1 new case in Bhutan \n\n[15:07 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 13:02:27,b'389 new cases in Zambia \n\n[15:02 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 12:57:09,b'\xf0\x9f\x94\xb2 62 crore doses of #COVID19 vaccine administered in the country so far: @MoHFW_INDIA \n\n#CoronavirusPandemic\xe2\x80\xa6 https://t.co/7DuvYtftSr'
2021-08-27 12:57:00,"b'1,862 new cases and 12 new deaths in Belarus \n\n[14:57 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-27 12:51:34,b'925 new cases and 3 new deaths in Denmark \n\n[14:51 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 12:49:20,"b'#Kerala reports 32,801 new #COVID19 cases 179 deaths in last 24 hours \n#CoronavirusPandemic\nhttps://t.co/jydLkB6DZS'"
2021-08-27 12:37:00,"b'12,920 new cases and 386 new deaths in Vietnam \n\n[14:37 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-27 12:31:34,b'976 new cases and 2 new deaths in Australia \n\n[14:31 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 11:56:34,"b'2,763 new cases and 2 new deaths in Switzerland \n\n[13:56 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-27 11:50:19,"b'2,763 new cases and 2 new deaths in Switzerland \n\n[13:50 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-27 11:49:25,b'Who will live and who will die it is all happening according to god\xe2\x80\x99s plan - Assam Minister Chandra Mohan Patowary\xe2\x80\xa6 https://t.co/oekcr7ZH43'
2021-08-27 11:48:49,"b'.#CoronaVirusUpdate #CoronavirusPandemic 46 new #coronavirus cases, REDUCTION of 1 active case, 62 recoveries, ZERO\xe2\x80\xa6 https://t.co/B84GQTtQEa'"
2021-08-27 11:40:45,b'181 new cases and 2 new deaths in Latvia \n\n[13:40 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 11:35:19,"b'36,279 new cases and 571 new deaths in Iran \n\n[13:35 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-27 11:09:16,b'122 new cases in Singapore \n\n[13:09 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 11:03:50,b'994 new cases and 4 new deaths in the United Arab Emirates \n\n[13:03 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 11:01:37,b'Jacksonville mother loses 2 sons to COVID-19 in 12 hours https://t.co/lqD51N1ZZ0 via @YouTube #COVID19\xe2\x80\xa6 https://t.co/GTirsvE9Sk'
2021-08-27 10:58:23,b'71 new cases and 1 new death in Iceland \n\n[12:58 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 10:52:57,b'115 new cases in Brunei Darussalam \n\n[12:52 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 10:50:17,b'Unvaccinated COVID patients in hard-hit Louisiana share regrets https://t.co/99VsuTGqTK via @YouTube #COVID19\xe2\x80\xa6 https://t.co/g2BJn3JPb8'
2021-08-27 10:47:31,"b'17 new cases in China, Hong Kong SAR \n\n[12:47 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-27 10:42:04,b'40 new cases and 1 new death in Malta \n\n[12:42 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 10:36:38,b'218 new cases and 12 new deaths in Senegal \n\n[12:36 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 10:35:44,b'EXPERTS FIND CONCLUSIVE EVIDENCE OF CHINA\xe2\x80\x99S INVOLVEMENT IN COVID-19 VACCINE\n\nTo get more satire and fun stories lik\xe2\x80\xa6 https://t.co/UdU5atWqxS'
2021-08-27 10:31:12,b'946 new cases and 19 new deaths in Romania \n\n[12:31 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 10:25:45,b'3 new cases in Madagascar \n\n[12:25 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 10:20:19,"b'1,577 new cases and 25 new deaths in Nepal \n\n[12:20 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-27 10:09:04,"b'22,070 new cases and 339 new deaths in Malaysia \n\n[12:09 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-27 09:54:04,b'357 new cases and 2 new deaths in Timor-Leste \n\n[11:54 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 09:49:44,b'Nevada Man Wins USD 1 Million In Vaccine Jackpot @TheNVIndy \n\n#vaccinejackpot #vaccination #Nevada\n#COVID19\xe2\x80\xa6 https://t.co/1C0BUajZlY'
2021-08-27 09:48:09,b'@oXxRowanxXo My Breakthrough COVID-19 Infection https://t.co/hSseOBCxcC via @Vic_Stone1 \n#GetVaccinated #COVID19\xe2\x80\xa6 https://t.co/HvSE7FG1EB'
2021-08-27 09:46:38,"b'1,613 new cases and 13 new deaths in Libya \n\n[11:46 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-27 09:41:12,"b'1,220 new cases and 6 new deaths in Israel \n\n[11:41 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-27 09:35:46,"b'12,618 new cases and 599 new deaths in Indonesia \n\n[11:35 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-27 09:30:20,b'47 new cases and 2 new deaths in Afghanistan \n\n[11:30 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 09:11:34,b'596 new cases and 2 new deaths in Croatia \n\n[11:11 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 09:05:19,"b'1,602 new cases and 4 new deaths in Austria \n\n[11:05 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-27 08:54:57,b'258 new cases and 3 new deaths in Poland \n\n[10:54 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 08:49:31,b'258 new cases and 3 new deaths in Poland \n\n[10:49 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 08:44:04,"b'24,976 new cases and 60 new deaths in Japan \n\n[10:44 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-27 08:39:00,"b""#VaccinationDrive | 50% of #India's eligible population has been successfully #vaccinated with the first dose of\xe2\x80\xa6 https://t.co/yy3w4rx6uS"""
2021-08-27 08:23:42,"b'19,509 new cases and 798 new deaths in Russia \n\n[10:23 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-27 08:19:47,"b'@rexzane1 Please take a few mins to read &amp; share\xe2\xac\x87\xef\xb8\x8f :  \n""My Breakthrough COVID-19 Infection""\xe2\x80\xa6 https://t.co/yS1dap11Mo'"
2021-08-27 08:18:16,b'89 new cases and 1 new death in Slovakia \n\n[10:18 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 08:12:49,"b'17,447 new cases and 113 new deaths in the Philippines \n\n[10:12 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-27 08:03:06,b'542 new cases and 2 new deaths in Slovenia \n\n[10:03 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 07:57:40,b'351 new cases and 1 new death in Estonia \n\n[9:57 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 07:53:54,b'Barclays said it is pumping in more than $400 million into its #India arm to tap rising corporate and investment ba\xe2\x80\xa6 https://t.co/fvoYBSeL2d'
2021-08-27 07:52:13,b'5 new cases in Burkina Faso \n\n[9:52 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 07:50:01,b'No lockdown. No restrictions. No mandates. No hope.\n\n#PeopleOverProfits #CovidIsNotOver #COVID19 #DeltaVariant\xe2\x80\xa6 https://t.co/WnBlLN9NVs'
2021-08-27 07:46:47,b'874 new cases and 1 new death in Benin \n\n[9:46 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 07:41:21,b'219 new cases in Burundi \n\n[9:41 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 07:35:54,b'189 new cases and 1 new death in Hungary \n\n[9:35 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 07:30:28,b'634 new cases and 6 new deaths in Lithuania \n\n[9:30 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 07:25:01,b'522 new cases and 11 new deaths in Armenia \n\n[9:25 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 07:14:08,b'211 new cases in Czechia \n\n[9:14 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 07:08:42,"b'4,031 new cases and 73 new deaths in Georgia \n\n[9:08 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-08-27 07:03:16,b'5 new cases in Saint Vincent and the Grenadines \n\n[9:03 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 06:57:49,b'40 new cases in Saint Kitts and Nevis \n\n[8:57 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 06:45:00,b'Union Home Secretary Ajay Kumar Bhalla chaired a meeting to review the steps taken by the state governments of Kera\xe2\x80\xa6 https://t.co/ChHlf4ERvQ'
2021-08-27 06:30:09,b'. @IATA Backs #EU Digital Covid Certificate as Global Standard https://t.co/aBemcYAQcn #tourism #COVID19\xe2\x80\xa6 https://t.co/419DbljN9S'
2021-08-27 06:25:19,b'7 new cases and 1 new death in Taiwan \n\n[8:25 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-08-27 06:25:19,b'#BBCPresenter #died of #complications relating to #COVIDvaccine https://t.co/2yrFVwlqnv? #COVID19 #coronavirus\xe2\x80\xa6 https://t.co/5Qty81qIaf'
